WHO_REGION,COUNTRY_NAME,COUNTRY_CODE,ISO_YEAR,ISO_WEEK,ISO_START_DATE,SEX,AGEGROUP,AGEGROUP_NUM,DAILY_CASES,DAILY_CASES_DEATHS,DETAILED_CASES,DETAILED_CASES_DEATHS,DETAILED_CASES_CONFIRMED,DETAILED_CASES_DEATHS_CONFIRMED,DETAILED_CASES_PROBABLE,DETAILED_CASES_DEATHS_PROBABLE,DETAILED_CASES_HOSPITALISED,DETAILED_CASES_HW,DETAILED_CASES_DEATHS_HW,DETAILED_CASES_DISCHARGED,PERSONS_TESTED,PERSONS_TESTED_PCR,DAILY_DS,DETAILED_CASES_DS,DETAILED_CASES_DEATHS_DS,DETAILED_CASES_HOSPITALISED_DS,DETAILED_CASES_HW_DS,TEST_DS,LASTUPDATED_UTC
EUR,Italy,ITA,2021,37,2021-09-12T16:00:00.000Z,All,All,0,30526,399,28953,380,28953,380,,,1831,398,1,,1966654,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,38,2021-09-19T16:00:00.000Z,All,All,0,24940,369,23730,343,23730,343,,,1453,389,1,,1978362,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,39,2021-09-26T16:00:00.000Z,All,All,0,21852,345,20967,287,20967,287,,,1284,363,2,,2002115,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,40,2021-10-03T16:00:00.000Z,All,All,0,18971,276,18094,239,18094,239,,,1083,323,,,1930204,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,41,2021-10-10T16:00:00.000Z,All,All,0,17426,243,17985,222,17985,222,,,1079,411,1,,2393249,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-17T04:35:47.000Z
EUR,Italy,ITA,2021,42,2021-10-17T16:00:00.000Z,All,All,0,21998,285,25540,233,25540,233,,,1415,566,,,3324669,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,43,2021-10-24T16:00:00.000Z,All,All,0,29978,272,32312,278,32312,278,,,1692,719,,,3202869,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,44,2021-10-31T16:00:00.000Z,All,All,0,34785,291,39085,307,39085,307,,,1951,798,,,3087166,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,45,2021-11-07T16:00:00.000Z,All,All,0,50271,374,54106,378,54106,378,,,2293,1029,1,,3463133,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-02T20:35:25.000Z
EUR,Italy,ITA,2021,46,2021-11-14T16:00:00.000Z,All,All,0,63485,392,69429,445,69429,445,,,2758,1172,1,,3697483,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,47,2021-11-21T16:00:00.000Z,All,All,0,78910,496,86705,518,86705,518,,,3139,1149,,,3836023,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,48,2021-11-28T16:00:00.000Z,All,All,0,99181,525,105079,574,105079,574,,,3527,1252,1,,3999354,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,49,2021-12-05T16:00:00.000Z,All,All,0,112233,613,123940,743,123940,743,,,4154,1249,2,,3657401,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,50,2021-12-12T16:00:00.000Z,All,All,0,158547,779,173951,872,173951,872,,,4863,1607,1,,4376218,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,51,2021-12-19T16:00:00.000Z,All,All,0,257579,986,297058,1079,297058,1079,,,6142,3532,1,,4986419,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2021,52,2021-12-26T16:00:00.000Z,All,All,0,644604,983,825223,1172,825223,1172,,,8847,10493,,,6192041,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,1,2022-01-02T16:00:00.000Z,All,All,0,1014262,1368,1220600,1672,1220600,1672,,,11486,13360,,,6611935,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,2,2022-01-09T16:00:00.000Z,All,All,0,1268153,1975,1214745,2231,1214745,2231,,,11178,12731,2,,7638066,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,3,2022-01-16T16:00:00.000Z,All,All,0,1231741,2440,1162058,2594,1162058,2594,,,11076,11434,2,,7409388,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,4,2022-01-23T16:00:00.000Z,All,All,0,1040184,2618,932184,2706,932184,2706,,,9896,9704,7,,6946828,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,5,2022-01-30T16:00:00.000Z,All,All,0,721418,2628,667856,2563,667856,2563,,,8634,7937,3,,6023076,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,6,2022-02-06T16:00:00.000Z,All,All,0,510537,2282,463097,2105,463097,2105,,,6932,5776,2,,4522069,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,7,2022-02-13T16:00:00.000Z,All,All,0,374443,2024,357485,1848,357485,1848,,,5502,4673,2,,3447950,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,8,2022-02-20T16:00:00.000Z,All,All,0,304907,1568,286087,1476,286087,1476,,,4388,4041,5,,2991358,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,9,2022-02-27T16:00:00.000Z,All,All,0,257543,1366,274461,1221,274461,1221,,,4051,4331,3,,2642537,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,10,2022-03-06T16:00:00.000Z,All,All,0,332905,1000,366412,958,366412,958,,,4163,5832,,,2780213,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,11,2022-03-13T16:00:00.000Z,All,All,0,477051,910,503366,917,503366,917,,,4936,8190,1,,3151885,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,12,2022-03-20T16:00:00.000Z,All,All,0,503932,1008,505418,948,505418,948,,,5279,8587,,,3311639,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,13,2022-03-27T16:00:00.000Z,All,All,0,486695,966,493835,1046,493835,1046,,,5402,8410,4,,3240001,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,14,2022-04-03T16:00:00.000Z,All,All,0,447322,992,448828,1010,448828,1010,,,5173,7613,5,,4135788,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,15,2022-04-10T16:00:00.000Z,All,All,0,421707,944,413683,1023,413683,1023,,,4978,7048,3,,2770358,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,16,2022-04-17T16:00:00.000Z,All,All,0,419374,1007,435497,974,435497,974,,,4839,7248,,,2521554,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,17,2022-04-24T16:00:00.000Z,All,All,0,383991,898,359276,940,359276,940,,,4390,6162,,,2369443,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,18,2022-05-01T16:00:00.000Z,All,All,0,304573,910,294682,855,294682,855,,,3851,4915,,,2007367,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,19,2022-05-08T16:00:00.000Z,All,All,0,262374,765,256349,730,256349,730,,,3455,4200,,,1785016,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,20,2022-05-15T16:00:00.000Z,All,All,0,199116,736,186375,616,186375,616,,,2811,3043,1,,1578425,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,21,2022-05-22T16:00:00.000Z,All,All,0,144478,624,137576,485,137576,485,,,2272,2270,,,1353911,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,22,2022-05-29T16:00:00.000Z,All,All,0,116710,380,117949,355,117949,355,,,1977,1896,1,,1078784,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,23,2022-06-05T16:00:00.000Z,All,All,0,143614,443,150013,353,150013,353,,,2074,2568,,,1160749,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,24,2022-06-12T16:00:00.000Z,All,All,0,210840,338,181717,181,181717,181,,,1899,3343,1,,1232380,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z
EUR,Italy,ITA,2022,25,2022-06-19T16:00:00.000Z,All,All,0,340012,355,,,,,,,,,,,618232,,DAILY,,,,,OWID,2022-06-27T20:31:25.000Z
EUR,Italy,ITA,2022,26,2022-06-26T16:00:00.000Z,All,All,0,511037,430,,,,,,,,,,,,,DAILY,,,,,,2022-07-04T02:59:57.000Z
