WHO_REGION,COUNTRY_NAME,COUNTRY_CODE,ISO_YEAR,ISO_WEEK,ISO_START_DATE,SEX,AGEGROUP,AGEGROUP_NUM,DAILY_CASES,DAILY_CASES_DEATHS,DETAILED_CASES,DETAILED_CASES_DEATHS,DETAILED_CASES_CONFIRMED,DETAILED_CASES_DEATHS_CONFIRMED,DETAILED_CASES_PROBABLE,DETAILED_CASES_DEATHS_PROBABLE,DETAILED_CASES_HOSPITALISED,DETAILED_CASES_HW,DETAILED_CASES_DEATHS_HW,DETAILED_CASES_DISCHARGED,PERSONS_TESTED,PERSONS_TESTED_PCR,DAILY_DS,DETAILED_CASES_DS,DETAILED_CASES_DEATHS_DS,DETAILED_CASES_HOSPITALISED_DS,DETAILED_CASES_HW_DS,TEST_DS,LASTUPDATED_UTC,,ra,sum,sum_d
AMR,United States of America,USA,2021,8,2021-02-21T16:00:00.000Z,All,All,0,465652,13445,352593,881,291048,747,61545,134,8765,1794,0,,9215955,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.90209212,27864572,520036
AMR,United States of America,USA,2021,9,2021-02-28T16:00:00.000Z,All,All,0,420061,10351,311488,727,257546,641,53942,86,7037,1563,0,,9051161,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.91346971,28330224,530387
AMR,United States of America,USA,2021,10,2021-03-07T16:00:00.000Z,All,All,0,383713,8492,309295,402,254407,337,54888,65,5830,1450,0,,8677485,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.992671606,28750285,538879
AMR,United States of America,USA,2021,11,2021-03-14T16:00:00.000Z,All,All,0,380901,6251,438349,1309,386407,1205,51942,104,6473,1920,2,,8519933,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.097634293,29133998,545130
AMR,United States of America,USA,2021,12,2021-03-21T16:00:00.000Z,All,All,0,418090,6124,391044,891,331072,817,59972,74,6485,2138,2,,8636155,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.075986032,29514899,551254
AMR,United States of America,USA,2021,13,2021-03-28T16:00:00.000Z,All,All,0,449859,5334,331824,960,276615,878,55209,82,6317,2113,2,,8467758,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.013688734,29932989,556588
AMR,United States of America,USA,2021,14,2021-04-04T16:00:00.000Z,All,All,0,456017,4901,363035,1219,306834,1101,56201,118,7520,2600,1,,8809514,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.024273218,30382848,561489
AMR,United States of America,USA,2021,15,2021-04-11T16:00:00.000Z,All,All,0,467086,4881,354740,923,297756,832,56984,91,6328,2243,0,,8914494,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.869242495,30838865,566370
AMR,United States of America,USA,2021,16,2021-04-18T16:00:00.000Z,All,All,0,406011,4715,383480,549,319447,469,64033,80,4680,1831,0,,8745468,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.833595641,31305951,571085
AMR,United States of America,USA,2021,17,2021-04-25T16:00:00.000Z,All,All,0,338449,4489,355211,1045,304241,956,50970,89,5702,2000,0,,8323576,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.863403349,31711962,575574
AMR,United States of America,USA,2021,18,2021-05-02T16:00:00.000Z,All,All,0,292218,4457,329777,746,276397,658,53380,88,4816,1810,1,,7683403,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.798356022,32050411,580031
AMR,United States of America,USA,2021,19,2021-05-09T16:00:00.000Z,All,All,0,233294,3977,192819,465,156041,413,36778,52,3622,1428,0,,7070655,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.778014008,32342629,584008
AMR,United States of America,USA,2021,20,2021-05-16T16:00:00.000Z,All,All,0,181506,3630,136275,628,112979,574,23296,54,3683,1206,0,,6311104,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.81398962,32575923,587638
AMR,United States of America,USA,2021,21,2021-05-23T16:00:00.000Z,All,All,0,147744,3515,103509,333,85836,286,17673,47,2917,800,0,,5548111,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.672386019,32757429,591153
AMR,United States of America,USA,2021,22,2021-05-30T16:00:00.000Z,All,All,0,99341,2677,68540,184,55844,153,12696,31,2117,643,0,,4982441,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.002436054,32905173,593830
AMR,United States of America,USA,2021,23,2021-06-06T16:00:00.000Z,All,All,0,99583,2628,85807,345,73881,312,11926,33,2309,704,0,,4851718,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.808822791,33004514,596458
AMR,United States of America,USA,2021,24,2021-06-13T16:00:00.000Z,All,All,0,80545,1753,73958,190,63306,165,10652,25,2028,728,0,,4473290,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.090297349,33104097,598211
AMR,United States of America,USA,2021,25,2021-06-20T16:00:00.000Z,All,All,0,87818,2101,78279,176,68598,149,9681,27,1933,683,1,,4318618,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.105228996,33184642,600312
AMR,United States of America,USA,2021,26,2021-06-27T16:00:00.000Z,All,All,0,97059,1713,98718,171,87012,150,11706,21,2343,815,0,,3878855,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,2.955295233,33272460,602025
AMR,United States of America,USA,2021,27,2021-07-04T16:00:00.000Z,All,All,0,286838,1511,139599,474,112293,430,27306,44,5592,1735,2,,3898924,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.776853137,33369519,603536
AMR,United States of America,USA,2021,28,2021-07-11T16:00:00.000Z,All,All,0,222831,1935,188588,491,159120,447,29468,44,6889,2356,0,,4505365,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.612908437,33656357,605471
AMR,United States of America,USA,2021,29,2021-07-18T16:00:00.000Z,All,All,0,359406,2085,294820,1139,240826,1022,53994,117,10521,3281,0,,5433956,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.523319032,33879188,607556
AMR,United States of America,USA,2021,30,2021-07-25T16:00:00.000Z,All,All,0,547490,2922,417300,1094,348965,987,68335,107,11587,3603,1,,6423328,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-06-28T20:29:46.000Z,,1.357876856,34238594,610478
AMR,United States of America,USA,2021,31,2021-08-01T16:00:00.000Z,All,All,0,743424,4460,492314,1083,409688,938,82626,145,12010,3539,1,,7999359,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.193010987,34786084,614938
AMR,United States of America,USA,2021,32,2021-08-08T16:00:00.000Z,All,All,0,886913,5640,650499,1051,547000,856,103499,195,12836,3559,3,,9096158,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.150548024,35529508,620578
AMR,United States of America,USA,2021,33,2021-08-15T16:00:00.000Z,All,All,0,1020436,8062,638665,2586,522359,2188,116306,398,17054,4767,3,,9814478,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.073781207,36416421,628640
AMR,United States of America,USA,2021,34,2021-08-22T16:00:00.000Z,All,All,0,1095725,10194,798126,2610,664430,2228,133696,382,18483,4485,2,,11376431,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.044188095,37436857,638834
AMR,United States of America,USA,2021,35,2021-08-29T16:00:00.000Z,All,All,0,1144143,11681,684693,1868,550010,1504,134683,364,15734,4190,3,,11675818,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.894156587,38532582,650515
AMR,United States of America,USA,2021,36,2021-09-05T16:00:00.000Z,All,All,0,1023043,12095,670972,1165,538811,926,132161,239,11979,4183,5,,10946132,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.01211777,39676725,662610
AMR,United States of America,USA,2021,37,2021-09-12T16:00:00.000Z,All,All,0,1035440,13589,807136,2259,675288,1861,131848,398,15270,8772,27,,11820899,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.825026076,40699768,676199
AMR,United States of America,USA,2021,38,2021-09-19T16:00:00.000Z,All,All,0,854265,13396,567228,2205,457488,1869,109740,336,14628,7733,19,,11555225,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.885200728,41735208,689595
AMR,United States of America,USA,2021,39,2021-09-26T16:00:00.000Z,All,All,0,756196,12986,638648,2421,536559,2038,102089,383,15068,5950,10,,11039479,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.900815397,42589473,702581
AMR,United States of America,USA,2021,40,2021-10-03T16:00:00.000Z,All,All,0,681193,11682,533286,2410,440512,2047,92774,363,14476,5523,9,,10789004,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.853223683,43345669,714263
AMR,United States of America,USA,2021,41,2021-10-10T16:00:00.000Z,All,All,0,581210,10448,436205,2334,355003,2042,81202,292,13182,6195,14,,10205093,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.87713219,44026862,724711
AMR,United States of America,USA,2021,42,2021-10-17T16:00:00.000Z,All,All,0,509798,11091,431914,2182,353557,1857,78357,325,12537,4428,9,,10069377,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.033067999,44608072,735802
AMR,United States of America,USA,2021,43,2021-10-24T16:00:00.000Z,All,All,0,526656,8913,421084,1577,343015,1352,78069,225,11291,3409,1,,9598148,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.96865696,45117870,744715
AMR,United States of America,USA,2021,44,2021-10-31T16:00:00.000Z,All,All,0,510149,7396,495097,2464,411770,2150,83327,314,14599,6229,10,,9937659,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.092251479,45644526,752111
AMR,United States of America,USA,2021,45,2021-11-07T16:00:00.000Z,All,All,0,557211,7528,476655,1714,390353,1488,86302,226,12588,4299,1,,10093870,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.215247007,46154675,759639
AMR,United States of America,USA,2021,46,2021-11-14T16:00:00.000Z,All,All,0,677149,10271,603003,3208,486053,2819,116950,389,16523,5054,3,,10570789,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.873955363,46711886,769910
AMR,United States of America,USA,2021,47,2021-11-21T16:00:00.000Z,All,All,0,591798,5680,539154,2165,439521,1853,99633,312,14773,4385,0,,7688052,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.271330758,47389035,775590
AMR,United States of America,USA,2021,48,2021-11-28T16:00:00.000Z,All,All,0,752371,8291,617350,1228,506970,1068,110380,160,11613,3764,0,,11406683,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.108239153,47980833,783881
AMR,United States of America,USA,2021,49,2021-12-05T16:00:00.000Z,All,All,0,833807,8606,713283,3005,561550,2648,151733,357,15263,4462,4,,11180641,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.085237951,48733204,792487
AMR,United States of America,USA,2021,50,2021-12-12T16:00:00.000Z,All,All,0,904879,9087,869684,3008,720015,2608,149669,400,17458,6668,3,,12071478,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.566745388,49567011,801574
AMR,United States of America,USA,2021,51,2021-12-19T16:00:00.000Z,All,All,0,1417715,10962,1402103,3103,1181059,2704,221044,399,23039,9218,5,,12326463,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.914815742,50471890,812536
AMR,United States of America,USA,2021,52,2021-12-26T16:00:00.000Z,All,All,0,2714663,9135,2673675,4002,2287139,3444,386536,558,28318,13175,1,,13365299,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.728355969,51889605,821671
AMR,United States of America,USA,2022,1,2022-01-02T16:00:00.000Z,All,All,0,4691904,11691,3725833,3234,3129782,2764,596051,470,26946,9997,3,,18365533,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.202083845,54604268,833362
AMR,United States of America,USA,2022,2,2022-01-09T16:00:00.000Z,All,All,0,5640062,14336,3353648,6063,2800160,5310,553488,753,31544,9694,7,,17052347,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.893318903,59296172,847698
AMR,United States of America,USA,2022,3,2022-01-16T16:00:00.000Z,All,All,0,5038374,16314,2301164,3335,1922782,2742,378382,593,20387,7969,2,,15458175,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.751666708,64936234,864012
AMR,United States of America,USA,2022,4,2022-01-23T16:00:00.000Z,All,All,0,3787178,18367,1833283,4315,1538060,3471,295223,844,22693,7075,2,,11519985,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.576792007,69974608,882379
AMR,United States of America,USA,2022,5,2022-01-30T16:00:00.000Z,All,All,0,2184414,18706,461616,477,375044,386,86572,91,4301,1677,0,,9747182,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.558485251,73761786,901085
AMR,United States of America,USA,2022,6,2022-02-06T16:00:00.000Z,All,All,0,1219963,17465,7725,,4838,,2887,,96,12,0,,8724228,,DAILY,CRF,,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.579356095,75946200,918550
AMR,United States of America,USA,2022,7,2022-02-13T16:00:00.000Z,All,All,0,706793,15311,,,,,,,,,,,8451749,,DAILY,,,,,OWID,2022-07-06T20:34:50.000Z,,0.647073471,77166163,933861
AMR,United States of America,USA,2022,8,2022-02-20T16:00:00.000Z,All,All,0,457347,13111,,,,,,,,,,,6813894,,DAILY,,,,,OWID,2022-07-06T20:34:50.000Z,,0.725101509,77872956,946972
AMR,United States of America,USA,2022,9,2022-02-27T16:00:00.000Z,All,All,0,331623,9563,465620,1324,394318,1118,71302,206,8252,2646,0,,6721342,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.705391363,78330303,956535
AMR,United States of America,USA,2022,10,2022-03-06T16:00:00.000Z,All,All,0,233924,8592,531050,618,441450,524,89600,94,6803,2387,0,,6142999,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.891977736,78661926,965127
AMR,United States of America,USA,2022,11,2022-03-13T16:00:00.000Z,All,All,0,208655,3226,237662,112,201263,100,36399,12,2179,654,0,,6305319,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.925522992,78895850,968353
AMR,United States of America,USA,2022,12,2022-03-20T16:00:00.000Z,All,All,0,193115,4972,153737,251,127424,194,26313,57,2489,1136,0,,5959001,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.006695492,79104505,973325
AMR,United States of America,USA,2022,13,2022-03-27T16:00:00.000Z,All,All,0,194408,4152,207738,455,179344,313,28394,142,2691,1766,0,,5601232,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.036819472,79297620,977477
AMR,United States of America,USA,2022,14,2022-04-03T16:00:00.000Z,All,All,0,201566,3473,250750,406,217970,255,32780,151,3022,1295,1,,5537071,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.228014645,79492028,980950
AMR,United States of America,USA,2022,15,2022-04-10T16:00:00.000Z,All,All,0,247526,3115,233158,249,197276,161,35882,88,2998,1413,0,,4822879,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.208462949,79693594,984065
AMR,United States of America,USA,2022,16,2022-04-17T16:00:00.000Z,All,All,0,299126,2411,241289,210,203439,104,37850,106,2298,1998,1,,4530230,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.271327133,79941120,986476
AMR,United States of America,USA,2022,17,2022-04-24T16:00:00.000Z,All,All,0,380287,2240,385410,449,317520,329,67890,120,4047,3875,0,,5905464,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.224020279,80240246,988716
AMR,United States of America,USA,2022,18,2022-05-01T16:00:00.000Z,All,All,0,465479,2634,556436,518,464862,404,91574,114,6080,3462,0,,5604908,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.299577425,80620533,991350
AMR,United States of America,USA,2022,19,2022-05-08T16:00:00.000Z,All,All,0,604926,1952,589885,288,484525,245,105360,43,6092,3873,1,,5991451,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.21332196,81086012,993302
AMR,United States of America,USA,2022,20,2022-05-15T16:00:00.000Z,All,All,0,733970,2039,454972,105,374451,89,80521,16,4240,2536,0,,6341605,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.006786381,81690938,995341
AMR,United States of America,USA,2022,21,2022-05-22T16:00:00.000Z,All,All,0,738951,2584,152931,19,124111,10,28820,9,680,210,0,,5827329,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.912363607,82424908,997925
AMR,United States of America,USA,2022,22,2022-05-29T16:00:00.000Z,All,All,0,674192,1913,,,,,,,,,,,5166244,,DAILY,,,,,OWID,2022-07-06T20:34:50.000Z,,1.095723473,83163859,999838
AMR,United States of America,USA,2022,23,2022-06-05T16:00:00.000Z,All,All,0,738728,2191,,,,,,,,,,,4230510,,DAILY,,,,,OWID,2022-07-06T20:34:50.000Z,,0.906677424,83838051,1002029
AMR,United States of America,USA,2022,24,2022-06-12T16:00:00.000Z,All,All,0,669788,2102,,,,,,,,,,,2735138,,DAILY,,,,,OWID,2022-07-06T20:34:50.000Z,,1.05833189,84576779,1004131
AMR,United States of America,USA,2022,25,2022-06-19T16:00:00.000Z,All,All,0,708858,2249,,,,,,,,,,,,,DAILY,,,,,,2022-07-06T20:34:50.000Z,,1.041535822,85246567,1006380
AMR,United States of America,USA,2022,26,2022-06-26T16:00:00.000Z,All,All,0,738301,2239,,,,,,,,,,,,,DAILY,,,,,,2022-07-06T20:34:50.000Z,,0,85955425,1008619
EUR,The United Kingdom,GBR,2020,1,2019-12-29T16:00:00.000Z,All,All,0,0,0,,,,,,,,,,,,,DAILY,,,,,,2021-06-08T01:32:07.000Z,,,0,0
EUR,The United Kingdom,GBR,2020,2,2020-01-05T16:00:00.000Z,All,All,0,0,0,,,,,,,,,,,,,DAILY,,,,,,2021-06-08T01:32:07.000Z,,,0,0
EUR,The United Kingdom,GBR,2020,3,2020-01-12T16:00:00.000Z,All,All,0,0,0,,,,,,,,,,,,,DAILY,,,,,,2022-04-22T20:27:02.000Z,,,0,0
EUR,The United Kingdom,GBR,2020,4,2020-01-19T16:00:00.000Z,All,All,0,0,0,,,,,,,,,0,,1,,DAILY,,,,WEEKLY_V2,WEEKLY,2022-04-22T20:27:02.000Z,,,0,0
EUR,The United Kingdom,GBR,2020,5,2020-01-26T16:00:00.000Z,All,All,0,1,0,2,,2,,,,4,,0,,4,,DAILY,WEEKLY_V2,,CRF,WEEKLY_V2,WEEKLY,2022-04-25T20:31:13.000Z,,21,1,0
EUR,The United Kingdom,GBR,2020,6,2020-02-02T16:00:00.000Z,All,All,0,21,0,24,,24,,,,1,,0,,22,,DAILY,WEEKLY_V2,,CRF,WEEKLY_V2,WEEKLY,2022-04-27T20:23:30.000Z,,0.523809524,22,0
EUR,The United Kingdom,GBR,2020,7,2020-02-09T16:00:00.000Z,All,All,0,11,0,7,,7,,,,8,,0,,13,,DAILY,WEEKLY_V2,,CRF,WEEKLY_V2,WEEKLY,2022-04-25T20:31:13.000Z,,0.272727273,33,0
EUR,The United Kingdom,GBR,2020,8,2020-02-16T16:00:00.000Z,All,All,0,3,0,9,,9,,,,,,0,,29,,DAILY,WEEKLY_V2,,,WEEKLY_V2,WEEKLY,2022-04-25T20:31:13.000Z,,11.33333333,36,0
EUR,The United Kingdom,GBR,2020,9,2020-02-23T16:00:00.000Z,All,All,0,34,0,51,,51,,,,6,0,0,,177,,DAILY,WEEKLY_V2,,CRF,WEEKLY_V2,WEEKLY,2022-06-21T20:27:34.000Z,,9.705882353,70,0
EUR,The United Kingdom,GBR,2020,10,2020-03-01T16:00:00.000Z,All,All,0,330,6,412,9,412,9,,,6,0,0,,,,DAILY,WEEKLY_V2,WEEKLY_V2,CRF,WEEKLY_V2,,2022-06-21T20:27:34.000Z,,6.236363636,400,6
EUR,The United Kingdom,GBR,2020,11,2020-03-08T16:00:00.000Z,All,All,0,2058,48,2606,99,2606,99,,,4,0,0,,,,DAILY,WEEKLY_V2,WEEKLY_V2,CRF,WEEKLY_V2,,2022-06-21T20:27:34.000Z,,2.782798834,2458,54
EUR,The United Kingdom,GBR,2020,12,2020-03-15T16:00:00.000Z,All,All,0,5727,404,7311,644,7311,644,,,,0,0,,,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,,2022-06-21T20:27:34.000Z,,2.801990571,8185,458
EUR,The United Kingdom,GBR,2020,13,2020-03-22T16:00:00.000Z,All,All,0,16047,1781,19459,2430,19459,2430,,,2,0,0,,,,DAILY,WEEKLY_V2,WEEKLY_V2,CRF,WEEKLY_V2,,2022-05-12T20:25:10.000Z,,1.795787375,24232,2239
EUR,The United Kingdom,GBR,2020,14,2020-03-29T16:00:00.000Z,All,All,0,28817,4609,31228,5492,31228,5492,,,1,139,0,,96395,,DAILY,WEEKLY_V2,WEEKLY_V2,CRF,WEEKLY_V2,OWID,2022-05-19T20:25:21.000Z,,1.132317729,53049,6848
EUR,The United Kingdom,GBR,2020,15,2020-04-05T16:00:00.000Z,All,All,0,32630,6741,32214,6837,32214,6837,,,1,744,0,,113512,,DAILY,WEEKLY_V2,WEEKLY_V2,CRF,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,0.949095924,85679,13589
EUR,The United Kingdom,GBR,2020,16,2020-04-12T16:00:00.000Z,All,All,0,30969,6209,32500,5893,32500,5893,,,,699,0,,132011,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-19T20:25:21.000Z,,1.08188834,116648,19798
EUR,The United Kingdom,GBR,2020,17,2020-04-19T16:00:00.000Z,All,All,0,33505,5191,32110,5002,32110,5002,,,,10,0,,197895,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,0.950634234,150153,24989
EUR,The United Kingdom,GBR,2020,18,2020-04-26T16:00:00.000Z,All,All,0,31851,4126,30877,3993,30877,3993,,,,0,0,,433603,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-02T20:35:25.000Z,,0.754356221,182004,29115
EUR,The United Kingdom,GBR,2020,19,2020-05-03T16:00:00.000Z,All,All,0,24027,3198,22272,3295,22272,3295,,,,0,0,,514839,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-19T20:25:21.000Z,,0.833187664,206031,32313
EUR,The United Kingdom,GBR,2020,20,2020-05-10T16:00:00.000Z,All,All,0,20019,2322,19435,2541,19435,2541,,,,0,0,,554179,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,0.844497727,226050,34635
EUR,The United Kingdom,GBR,2020,21,2020-05-17T16:00:00.000Z,All,All,0,16906,1879,15891,2067,15891,2067,,,,0,0,,525068,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,0.692830948,242956,36514
EUR,The United Kingdom,GBR,2020,22,2020-05-24T16:00:00.000Z,All,All,0,11713,1432,11008,1696,11008,1696,,,,0,0,,616475,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,0.758473491,254669,37946
EUR,The United Kingdom,GBR,2020,23,2020-05-31T16:00:00.000Z,All,All,0,8884,1004,8198,1301,8198,1301,,,,0,0,,618175,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-10T20:29:02.000Z,,0.793786583,263553,38950
EUR,The United Kingdom,GBR,2020,24,2020-06-07T16:00:00.000Z,All,All,0,7052,724,7240,975,7240,975,,,,0,0,,652388,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,0.977311401,270605,39674
EUR,The United Kingdom,GBR,2020,25,2020-06-14T16:00:00.000Z,All,All,0,6892,477,6504,703,6504,703,,,,0,0,,546405,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,0.764654672,277497,40151
EUR,The United Kingdom,GBR,2020,26,2020-06-21T16:00:00.000Z,All,All,0,5270,427,5060,699,5060,699,,,,0,0,,604084,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-19T20:25:21.000Z,,0.811195446,282767,40578
EUR,The United Kingdom,GBR,2020,27,2020-06-28T16:00:00.000Z,All,All,0,4275,279,4133,438,4133,438,,,,0,0,,672917,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,1.001637427,287042,40857
EUR,The United Kingdom,GBR,2020,28,2020-07-05T16:00:00.000Z,All,All,0,4282,206,4153,349,4153,349,,,,0,0,,755696,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,1.013778608,291324,41063
EUR,The United Kingdom,GBR,2020,29,2020-07-12T16:00:00.000Z,All,All,0,4341,132,4472,265,4472,265,,,,0,0,,861355,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,1.144667127,295665,41195
EUR,The United Kingdom,GBR,2020,30,2020-07-19T16:00:00.000Z,All,All,0,4969,101,5110,222,5110,222,,,,0,0,,854437,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-19T20:25:21.000Z,,1.111491246,300634,41296
EUR,The United Kingdom,GBR,2020,31,2020-07-26T16:00:00.000Z,All,All,0,5523,94,5555,170,5555,170,,,,0,0,,914088,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,1.162049611,306157,41390
EUR,The United Kingdom,GBR,2020,32,2020-08-02T16:00:00.000Z,All,All,0,6418,79,6640,153,6640,153,,,,0,0,,1038428,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,1.214864444,312575,41469
